feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
9193816.0,3200474667.0,15631726,3.0,very disappointed with the quality.,app experience,negative,2024-09-17,ucchal murthy,paldavid@example.com,914769193931,"89
munshi ganj
nadiad-575587",tezpur,47849,2024-02-05,inactive,11,664.87
3834361.0,5536024334.0,15661674,3.0,the product met my expectations.,customer service,neutral,2023-04-30,jyoti ray,dugalchandresh@example.org,910329379624,"47/13
mander ganj, farrukhabad 654671",vadodara,300794,2023-11-10,regular,12,453.24
9857854.0,9776505630.0,15661674,2.0,i had a bad experience.,delivery,negative,2023-04-19,jyoti ray,dugalchandresh@example.org,910329379624,"47/13
mander ganj, farrukhabad 654671",vadodara,300794,2023-11-10,regular,12,453.24
1349809.0,6736891890.0,15661901,3.0,"delivery was fine, but the product could be better.",delivery,neutral,2024-10-21,warda wagle,umangat@example.com,913419186879,"53/830
date circle, indore-996250",kumbakonam,996843,2024-10-31,regular,1,764.57
4241626.0,8515226099.0,15661901,2.0,the packaging was poor.,customer service,negative,2023-08-21,warda wagle,umangat@example.com,913419186879,"53/830
date circle, indore-996250",kumbakonam,996843,2024-10-31,regular,1,764.57
9561182.0,7401889152.0,15733078,3.0,"average experience, could improve.",delivery,neutral,2024-09-20,ekanta shukla,ychoudhry@example.net,914020160261,"h.no. 731
nazareth zila, navi mumbai-187154",phagwara,214451,2023-08-10,regular,1,1152.95
5863550.0,1967283733.0,15796277,5.0,"overall good experience, thank you!",product quality,positive,2023-08-01,finn pau,vganesh@example.com,910685249206,"29
comar path
davanagere-714215",loni,223700,2024-08-02,new,19,1365.33
4877828.0,7565647347.0,15808945,3.0,"average experience, could improve.",customer service,neutral,2024-10-24,vrinda khurana,wsekhon@example.com,918358677006,"h.no. 515, balay path
amravati 503358",gangtok,890545,2024-04-10,new,6,1255.9
4344466.0,60465.0,15808945,4.0,the product met my expectations.,product quality,neutral,2024-10-23,vrinda khurana,wsekhon@example.com,918358677006,"h.no. 515, balay path
amravati 503358",gangtok,890545,2024-04-10,new,6,1255.9
6053522.0,2177211652.0,15808945,4.0,will definitely order again.,customer service,positive,2023-06-29,vrinda khurana,wsekhon@example.com,918358677006,"h.no. 515, balay path
amravati 503358",gangtok,890545,2024-04-10,new,6,1255.9
3275204.0,9144790321.0,15808945,3.0,product was damaged during delivery.,delivery,negative,2023-04-17,vrinda khurana,wsekhon@example.com,918358677006,"h.no. 515, balay path
amravati 503358",gangtok,890545,2024-04-10,new,6,1255.9
3958853.0,1775389576.0,15830066,4.0,"delivery was fine, but the product could be better.",product quality,neutral,2024-03-10,rishi krishnan,anvimerchant@example.net,915565332468,"h.no. 56, chahal marg
hosur 232465",mira-bhayandar,652139,2024-10-18,new,19,936.66
3701717.0,2233053313.0,15830066,3.0,"it was okay, nothing special.",customer service,neutral,2023-10-14,rishi krishnan,anvimerchant@example.net,915565332468,"h.no. 56, chahal marg
hosur 232465",mira-bhayandar,652139,2024-10-18,new,19,936.66
7383305.0,7565768030.0,15830066,1.0,customer service was not helpful.,product quality,negative,2024-02-10,rishi krishnan,anvimerchant@example.net,915565332468,"h.no. 56, chahal marg
hosur 232465",mira-bhayandar,652139,2024-10-18,new,19,936.66
4293678.0,1464736195.0,15830066,4.0,"average experience, could improve.",customer service,neutral,2024-08-23,rishi krishnan,anvimerchant@example.net,915565332468,"h.no. 56, chahal marg
hosur 232465",mira-bhayandar,652139,2024-10-18,new,19,936.66
7394180.0,9244122658.0,1588560,5.0,"overall good experience, thank you!",app experience,positive,2024-03-12,jeremiah nath,faqidswaminathan@example.org,911110614819,"16/09
setty nagar, gopalpur 225399",anantapuram,900047,2023-12-01,new,10,945.18
4535966.0,1150143976.0,1588560,3.0,"nothing to complain about, but nothing exceptional.",app experience,neutral,2023-08-12,jeremiah nath,faqidswaminathan@example.org,911110614819,"16/09
setty nagar, gopalpur 225399",anantapuram,900047,2023-12-01,new,10,945.18
0.0,0.0,1589656,0.0,0,0,0,,xiti prabhu,maharajmitesh@example.org,918617173657,"h.no. 729, raval
sambalpur 817241",gorakhpur,374983,2024-05-26,premium,13,1548.76
1310100.0,8257564936.0,15897933,3.0,product was damaged during delivery.,app experience,negative,2024-03-31,mohini rao,asom@example.org,919923746946,"518, mammen chowk, aurangabad 953213",jabalpur,337945,2023-03-18,regular,1,1221.23
2195625.0,8607115856.0,15931134,4.0,the product met my expectations.,customer service,neutral,2023-10-09,azaan gara,jai07@example.com,914061338681,"h.no. 099
ghosh zila, serampore-691244",darbhanga,121150,2024-03-10,inactive,5,760.9
5762971.0,2231942521.0,15931134,3.0,delivery was late and i was unhappy.,customer service,negative,2023-12-24,azaan gara,jai07@example.com,914061338681,"h.no. 099
ghosh zila, serampore-691244",darbhanga,121150,2024-03-10,inactive,5,760.9
707024.0,1080338783.0,1601161,5.0,very happy with the service!,app experience,positive,2023-07-21,chanchal thakur,faras36@example.com,911872985129,"09/92
oak circle, nandyal 041635",amaravati,562508,2024-05-24,inactive,1,589.31
7387379.0,8953871540.0,1601161,1.0,customer service was not helpful.,app experience,negative,2023-11-14,chanchal thakur,faras36@example.com,911872985129,"09/92
oak circle, nandyal 041635",amaravati,562508,2024-05-24,inactive,1,589.31
448415.0,6210207010.0,1601161,3.0,not worth the price i paid.,app experience,negative,2023-06-27,chanchal thakur,faras36@example.com,911872985129,"09/92
oak circle, nandyal 041635",amaravati,562508,2024-05-24,inactive,1,589.31
1464580.0,5271947935.0,1601161,3.0,"it was okay, nothing special.",customer service,neutral,2024-08-26,chanchal thakur,faras36@example.com,911872985129,"09/92
oak circle, nandyal 041635",amaravati,562508,2024-05-24,inactive,1,589.31
2743823.0,8980701254.0,1601161,4.0,customer service was very helpful.,customer service,positive,2024-05-12,chanchal thakur,faras36@example.com,911872985129,"09/92
oak circle, nandyal 041635",amaravati,562508,2024-05-24,inactive,1,589.31
6455947.0,739434870.0,1603358,3.0,"nothing to complain about, but nothing exceptional.",delivery,neutral,2023-09-05,samaksh randhawa,ubumb@example.com,915833938125,"h.no. 78, palla
sultan pur majra-672854",gandhinagar,600850,2024-06-09,inactive,5,1155.87
1790853.0,4361797433.0,1603358,5.0,items were in perfect condition.,customer service,positive,2023-08-05,samaksh randhawa,ubumb@example.com,915833938125,"h.no. 78, palla
sultan pur majra-672854",gandhinagar,600850,2024-06-09,inactive,5,1155.87
4808392.0,5895644119.0,1603358,3.0,"delivery was fine, but the product could be better.",app experience,neutral,2023-06-11,samaksh randhawa,ubumb@example.com,915833938125,"h.no. 78, palla
sultan pur majra-672854",gandhinagar,600850,2024-06-09,inactive,5,1155.87
1500768.0,8091385479.0,16082651,5.0,very happy with the service!,customer service,positive,2024-04-09,amara sundaram,sehgalsiya@example.net,914087502008,"54, manda road
dehradun 627738",junagadh,506119,2023-11-04,regular,14,895.74
1193824.0,4501870609.0,16082651,4.0,"delivery was fine, but the product could be better.",customer service,neutral,2024-07-10,amara sundaram,sehgalsiya@example.net,914087502008,"54, manda road
dehradun 627738",junagadh,506119,2023-11-04,regular,14,895.74
2920138.0,4339850858.0,16230299,5.0,"overall good experience, thank you!",delivery,positive,2023-10-25,urvi koshy,mdatta@example.net,916378326641,"h.no. 010
chandran street
mau 901345",pune,858006,2024-08-22,regular,4,1776.71
0.0,0.0,1624115,0.0,0,0,0,,saksham atwal,meghaatwal@example.org,912435381855,"445, pai
haldia 442073",kochi,487872,2023-10-26,new,2,331.1
6190656.0,8616880376.0,16256136,4.0,good selection of products.,delivery,positive,2024-03-18,panini mangal,gautambhasin@example.org,914463536572,"88, aurora path
khammam 476253",aurangabad,36309,2023-09-09,regular,14,415.01
6196664.0,8793868975.0,16256136,3.0,the packaging was poor.,customer service,negative,2024-02-01,panini mangal,gautambhasin@example.org,914463536572,"88, aurora path
khammam 476253",aurangabad,36309,2023-09-09,regular,14,415.01
9644547.0,6475689021.0,16341776,3.0,delivery was late and i was unhappy.,product quality,negative,2023-05-20,oviya gera,dalbir04@example.com,914652690385,"31/786
mall marg
aurangabad 284354",sikar,60359,2023-07-16,new,6,964.4
6078718.0,9747814712.0,16359370,5.0,"overall good experience, thank you!",product quality,positive,2023-12-16,harsh gaba,zayan66@example.org,919244843255,"h.no. 384
yohannan chowk, nanded-222053",south dumdum,945900,2023-12-05,premium,1,1352.7
3839889.0,6103869123.0,16376189,5.0,very happy with the service!,product quality,positive,2023-06-06,samaksh srivastava,vsom@example.org,914908958231,"h.no. 417
goel road, alappuzha-241112",chapra,840977,2024-02-25,premium,10,271.53
2265740.0,3459500455.0,16379942,4.0,great prices and fast delivery!,customer service,positive,2023-12-18,harshil kuruvilla,pathakanirudh@example.org,913807361990,"37/62, basu chowk
sikar 515907",orai,332997,2024-04-10,inactive,15,1370.56
3662619.0,233646065.0,16379942,4.0,"average experience, could improve.",delivery,neutral,2023-09-19,harshil kuruvilla,pathakanirudh@example.org,913807361990,"37/62, basu chowk
sikar 515907",orai,332997,2024-04-10,inactive,15,1370.56
1757691.0,2984879441.0,16379942,3.0,"delivery was fine, but the product could be better.",product quality,neutral,2024-04-22,harshil kuruvilla,pathakanirudh@example.org,913807361990,"37/62, basu chowk
sikar 515907",orai,332997,2024-04-10,inactive,15,1370.56
1839372.0,6775326324.0,16379942,3.0,"nothing to complain about, but nothing exceptional.",app experience,neutral,2023-06-17,harshil kuruvilla,pathakanirudh@example.org,913807361990,"37/62, basu chowk
sikar 515907",orai,332997,2024-04-10,inactive,15,1370.56
4063738.0,730299055.0,16400639,5.0,"overall good experience, thank you!",delivery,positive,2024-10-21,anvi dutta,btailor@example.com,912852046532,"666
sengupta road
arrah 509524",pallavaram,759756,2023-09-03,premium,5,680.48
2183083.0,8105823343.0,16400639,5.0,great prices and fast delivery!,app experience,positive,2023-10-15,anvi dutta,btailor@example.com,912852046532,"666
sengupta road
arrah 509524",pallavaram,759756,2023-09-03,premium,5,680.48
3369873.0,7616883530.0,16410155,4.0,"delivery was fine, but the product could be better.",customer service,neutral,2023-09-05,darika barman,bathrohan@example.com,913150683554,"93/97
nazareth, chennai 927497",bidhannagar,306843,2023-04-29,premium,8,601.32
8848282.0,3079758919.0,16410155,3.0,product was damaged during delivery.,product quality,negative,2024-08-22,darika barman,bathrohan@example.com,913150683554,"93/97
nazareth, chennai 927497",bidhannagar,306843,2023-04-29,premium,8,601.32
4515869.0,63363146.0,16410155,5.0,customer service was very helpful.,product quality,positive,2023-07-12,darika barman,bathrohan@example.com,913150683554,"93/97
nazareth, chennai 927497",bidhannagar,306843,2023-04-29,premium,8,601.32
0.0,0.0,16410708,0.0,0,0,0,,zinal bahri,karan05@example.com,919242226157,"31/42, master path
barasat 615868",gudivada,629553,2024-10-14,regular,10,1843.17
7592648.0,5952886441.0,16420489,2.0,very disappointed with the quality.,delivery,negative,2024-03-12,divya peri,imaran88@example.net,918033199185,"032, pandey chowk, medininagar-342499",nandyal,543319,2024-04-01,new,14,1368.05
2998003.0,1180899898.0,16420489,4.0,items were in perfect condition.,customer service,positive,2023-04-17,divya peri,imaran88@example.net,918033199185,"032, pandey chowk, medininagar-342499",nandyal,543319,2024-04-01,new,14,1368.05
8638304.0,9664390656.0,16420489,1.0,delivery was late and i was unhappy.,product quality,negative,2023-08-09,divya peri,imaran88@example.net,918033199185,"032, pandey chowk, medininagar-342499",nandyal,543319,2024-04-01,new,14,1368.05
5259898.0,7671357353.0,16420489,4.0,the product met my expectations.,product quality,neutral,2024-02-18,divya peri,imaran88@example.net,918033199185,"032, pandey chowk, medininagar-342499",nandyal,543319,2024-04-01,new,14,1368.05
2488096.0,4788498083.0,16420489,2.0,delivery was late and i was unhappy.,customer service,negative,2023-09-17,divya peri,imaran88@example.net,918033199185,"032, pandey chowk, medininagar-342499",nandyal,543319,2024-04-01,new,14,1368.05
8788075.0,9097056321.0,16424635,5.0,very fresh and well-packaged.,product quality,positive,2024-04-08,fitan kade,schoudhary@example.net,917981661226,"027, kala path, kollam-055443",mirzapur,607949,2024-10-01,premium,13,1135.26
9438761.0,2767430579.0,16424635,3.0,"average experience, could improve.",customer service,neutral,2023-10-21,fitan kade,schoudhary@example.net,917981661226,"027, kala path, kollam-055443",mirzapur,607949,2024-10-01,premium,13,1135.26
8031073.0,7850550725.0,16424635,4.0,"nothing to complain about, but nothing exceptional.",delivery,neutral,2023-12-31,fitan kade,schoudhary@example.net,917981661226,"027, kala path, kollam-055443",mirzapur,607949,2024-10-01,premium,13,1135.26
0.0,0.0,16435594,0.0,0,0,0,,aryan ranganathan,darsh48@example.com,918430130194,"89/553
vig zila
kharagpur-011223",jorhat,848945,2024-10-11,premium,4,1273.0
0.0,0.0,16436211,0.0,0,0,0,,daniel hans,jacob31@example.net,913282466791,"h.no. 00
narayanan marg, shahjahanpur-715267",tadepalligudem,892690,2023-11-09,regular,8,780.94
4337801.0,8149944548.0,16436359,4.0,"it was okay, nothing special.",delivery,neutral,2024-07-24,yashica ramesh,upasna58@example.net,910300078228,"41/28, tella zila
bokaro-422478",kota,362536,2024-07-26,new,9,1485.15
5996296.0,6749594412.0,16436359,4.0,"delivery was fine, but the product could be better.",product quality,neutral,2023-11-30,yashica ramesh,upasna58@example.net,910300078228,"41/28, tella zila
bokaro-422478",kota,362536,2024-07-26,new,9,1485.15
3694797.0,2056131802.0,16448993,1.0,taste was not as expected.,customer service,negative,2023-09-02,chakradev krishnan,ojasvi77@example.com,911745697720,"19/660
sarma circle, jaipur-351693",korba,426587,2023-09-19,inactive,14,1691.92
3371908.0,7343262659.0,16484167,3.0,not worth the price i paid.,delivery,negative,2023-04-07,hemal bala,fdhawan@example.net,911704972759,"29/31, mukhopadhyay marg
jorhat 795736",guwahati,104698,2023-04-07,new,19,1128.06
7565756.0,6220137166.0,16485871,3.0,"nothing to complain about, but nothing exceptional.",customer service,neutral,2023-12-09,chaman kota,pillaijanaki@example.org,911150504497,"90/64
sibal chowk, saharsa-081703",salem,105468,2024-06-25,premium,6,1805.76
1074209.0,5709672475.0,16543242,2.0,delivery was late and i was unhappy.,delivery,negative,2023-08-14,vihaan korpal,dayalekaraj@example.net,910147864761,"h.no. 44, garde street
indore 604835",darbhanga,887597,2023-06-05,premium,6,1523.88
7399435.0,8045361592.0,16543242,4.0,items were in perfect condition.,delivery,positive,2024-10-11,vihaan korpal,dayalekaraj@example.net,910147864761,"h.no. 44, garde street
indore 604835",darbhanga,887597,2023-06-05,premium,6,1523.88
8375675.0,2442453181.0,16543242,1.0,taste was not as expected.,app experience,negative,2023-03-26,vihaan korpal,dayalekaraj@example.net,910147864761,"h.no. 44, garde street
indore 604835",darbhanga,887597,2023-06-05,premium,6,1523.88
9980417.0,253430904.0,16543242,5.0,good selection of products.,delivery,positive,2023-07-08,vihaan korpal,dayalekaraj@example.net,910147864761,"h.no. 44, garde street
indore 604835",darbhanga,887597,2023-06-05,premium,6,1523.88
8585711.0,7323157341.0,16543242,3.0,i had a bad experience.,app experience,negative,2024-07-01,vihaan korpal,dayalekaraj@example.net,910147864761,"h.no. 44, garde street
indore 604835",darbhanga,887597,2023-06-05,premium,6,1523.88
0.0,0.0,16547602,0.0,0,0,0,,geetika das,loyalchakradhar@example.net,912750351955,"h.no. 17, babu path
gangtok-674523",nadiad,216025,2023-04-19,inactive,14,1240.96
1872177.0,8321900643.0,1655637,4.0,customer service was very helpful.,product quality,positive,2023-10-31,turvi radhakrishnan,mpandit@example.org,919130065165,"h.no. 404, bhalla chowk
visakhapatnam 048875",ichalkaranji,548633,2023-09-17,regular,19,723.95
6888502.0,1380971977.0,16561710,3.0,"delivery was fine, but the product could be better.",product quality,neutral,2024-06-02,isaiah natt,amrita65@example.org,914278244798,"85, samra zila
thane-835654",baranagar,881409,2023-09-16,new,12,1043.28
3776189.0,7211194993.0,16561710,3.0,not worth the price i paid.,customer service,negative,2023-09-04,isaiah natt,amrita65@example.org,914278244798,"85, samra zila
thane-835654",baranagar,881409,2023-09-16,new,12,1043.28
